6.43099133813059805e-014	1.51163729967024914e-014	3.29200170249559715e-014	1.97394307832630012e-001	2.40689588833892828e-013	1.05390063401763805e-013	2.02430699674865572e-001	1.27188504727035377e-012	1.50131848687978735e+001	3.96080137746106775e+000
3.37936855675122093e-010	3.39465819611673942e-014	2.02735919753268892e-002	9.36811801109945748e+001	4.45792970243870495e-012	7.34067433080579686e-010	9.81560540311888197e+000	2.69564265403602335e-012	1.95546848760624392e-001	1.77287940023939661e-001
1.39402014588489604e-012	1.78971243786532037e-011	1.11772264164070127e-012	3.22176143249771307e+000	1.30673813254972140e-013	8.86446509054942019e-013	1.42948026274906853e-001	2.97401548279888873e-012	2.90172691687511808e-001	2.59119757161447373e+000
1.32189994148026888e-008	3.62732637094599110e-003	2.37564917684167457e-004	3.48328937311988351e+000	8.89496714348701062e-002	4.14066220651449698e-002	6.22077248667288814e+002	8.58208647915744785e-008	1.11424463665646914e-001	1.50855355486493092e-001
4.50612655572093720e-003	3.69361968458702550e-003	8.62966049870745981e-003	1.81309728902630890e-001	1.47503264043927468e-001	5.43042744153328545e-003	3.57168270610574412e+000	5.93904687836913775e-003	1.42375492142606017e+001	1.84251127033751655e-001
1.75037395665189806e-011	1.88650688168561042e-011	7.42696893046841630e-012	1.36325735997929742e-001	6.28646616423352517e-011	2.71697718357226781e-001	2.58357358805054247e+001	3.62774805380895727e-011	2.65745218576857312e+001	3.54653402619862653e-011
1.13881290206511088e-008	7.13218226878979261e-002	1.74241773330845007e+001	2.15710650181200148e+000	1.63090353237746108e-002	1.57512841298361655e-001	3.21424789356571372e-002	1.46258188894004319e-009	8.95446146031243506e-002	2.16376570544109441e+001
5.77755377250241265e-008	1.50398699463851426e-001	6.64773547995949941e-012	4.31830252823366678e-002	1.55536212512230935e-009	2.41898680593311303e-006	1.89928617747144646e+000	7.47243954316928194e-002	7.49298271201656547e+001	1.31056947259922424e-001
6.70834727102649023e-003	1.18829133257930265e-011	2.37273122108381477e-003	2.86204625510747712e-001	1.10281510218285528e-002	7.18348606567875714e-011	2.60175213890328072e+000	2.40060352665364781e-011	2.99916726764351260e+000	1.38985045885431230e-001
1.74425180364559662e-010	7.70654854758299340e-002	2.88016803355503089e-009	1.08337408160204957e-001	1.38520303044825330e-009	4.36510349838571607e-002	1.56934910586025794e-001	1.02016126594259188e-005	5.04056827953045627e+002	3.19883485648039212e+001
3.19356506685903388e-002	5.96907838229380084e-003	1.38994803147040637e-002	8.54659196083360911e-002	2.67736021855043804e-001	2.95825902227541438e-010	1.26732198903887339e+000	5.23438663359684642e-002	6.86460527665997589e+000	2.42875323378969554e-001
1.44736011927756092e-001	8.70983084978025731e-011	2.64264153028122836e-010	6.86927205650931932e-002	1.39158378445244724e+000	9.47164918888358076e-001	2.19408830486634843e+000	3.71250658776180006e-010	7.38499849385047202e+000	3.41085578723349414e+001
3.19752665377550649e-002	4.62198502677612436e-002	9.85682374453903699e-003	1.05352567825177417e+001	1.17024737652958885e-001	8.13290693577109758e-002	9.44929683417144162e+001	4.06502996068364986e-002	3.28703823795874766e-009	6.82816770804033218e-002
5.83345584641037473e-001	1.14791512328574086e-002	3.52060612203479013e-011	9.96199766839313550e-002	6.01922367777868658e-010	5.92671825684167302e-003	1.99407047196865583e-001	1.34063012970498941e-010	1.48346069256836230e+001	3.33709286090663326e+000
3.86160326534528673e-012	1.52821722171402629e-011	3.00786770217379962e-011	4.71125191430512846e-001	7.57745192103416454e-002	6.78729711208040602e-003	4.98816701232835599e-002	3.60349533919472451e-009	1.19287709638615702e+001	8.14616153178357472e+000
1.24365601392859137e-010	7.74635248834152372e-010	1.20767455742824447e-009	2.46025829604060053e-001	1.48529311621528499e-002	6.88806927299806266e-003	2.03576812567650645e-001	9.79815132010166012e-001	3.35320126039001352e+001	1.34047509139469589e+000
7.03277637898763186e-002	1.61505367928944986e-010	6.07956651926518932e-002	1.71628335900370597e-003	1.43843491267391876e-001	1.48781882556118045e-001	3.35608070496763056e-001	1.99640904501164822e-010	7.99438868140753822e+000	1.33242298618652697e+001
6.58438989381626150e-001	3.20839835374018531e-011	1.85893980561721178e-010	1.07076267668052311e-001	1.74730778409187004e-009	8.71656386903950776e-004	1.97006462587463876e-001	5.73279987660998201e-010	7.13334939352982023e+000	9.36967031066791947e+001
1.35099444424673983e-011	2.06633970119225775e-002	1.11017752957309854e-001	3.21189784909762333e+000	4.32561193294117630e-001	1.07745140171818663e-010	1.31464813992537620e-010	8.22467843277088115e-010	3.73951836427024065e-001	2.46616458863658128e+000
1.75272200413061467e-008	4.40706950404830440e-003	5.26855553780924968e-001	1.18031462178991964e+000	2.33903153647160161e-002	1.42452009649276790e-001	3.89787249584755691e-002	7.32119662274355043e-002	1.19693302205793980e-001	6.59757560916366970e+001
7.88512124553057081e-001	3.78858299569493490e-002	2.28393021561187234e-009	2.08133221531055979e+000	8.24813493625670136e-002	7.97419604453062161e-003	6.50949362871201402e+002	1.32763958022912965e-001	1.76609889102207762e-002	1.17525711859299817e-001
2.93515020124129056e-001	1.75631657609903627e-003	3.29225723822548222e-002	1.16990330869833414e+000	5.78635413864224749e-002	4.51553280185360614e-003	6.54946144277750175e+000	1.84329060110984821e-002	2.38896739417617132e-001	7.74793963556199283e-002
1.34436959588221484e-010	1.28597599088532331e-010	2.95774682827938784e-001	3.99077646383507109e-002	8.00594297891455354e-010	6.07923785245096730e-010	2.02912869997038676e+001	1.15174780022476043e-010	2.07676897933576896e+001	2.42883005273105995e-001
1.78347361115567295e-002	1.01306700168302133e-005	2.11833107038469493e+000	5.50049236852482970e+000	1.41145803030344650e-007	1.77772414072970786e-001	3.73172652682394714e-006	3.35518423279965103e-002	1.60945968004383433e-001	4.98366658265855949e+003
8.83910201068780551e-008	1.64101072906855646e-008	2.37900834144917792e-009	3.24312213189513865e-001	7.68460062452959392e-001	2.45541901087762034e-002	2.49885084708130506e+002	3.01314864525822866e-002	1.98449716460135739e+000	1.52936710350080968e-001
2.76640344368310198e-002	2.92588220370671679e-009	6.36828005788712011e-008	1.43000221255970423e+001	2.35107189554733300e-010	1.44431557187704288e-007	2.02382119445182335e-001	8.20056045098986053e-002	1.69229382017413027e-001	4.75853655195133669e+001
3.16991501759602504e-003	2.30917886482273177e-007	6.31662993830223174e-003	1.62318163767110057e+000	1.82012718613335301e-010	1.42775475429861184e-004	3.22125551574103608e-001	1.09677622916209231e-008	1.61674648846038704e+000	7.61345477769478141e+000
4.63429620867480401e-009	1.52235085394029634e-001	5.12698651696868301e-009	1.92825614036063911e+002	7.16901975354561696e-004	1.40635978667569661e-001	3.97938994576813556e+001	1.30002718801506411e-009	1.15848103094630950e-001	3.75145786419696985e-009
8.13659225642896292e-003	1.29485744411412973e-001	1.64144854469994605e+001	2.25456631536347736e+001	6.03494789545875807e-002	1.11931351769671963e-001	7.50369546527466037e-010	3.02377979011365268e-002	6.83382972016228556e-009	8.44274493218320599e-001
6.50989928016622726e-002	1.31559095516100392e-002	3.86229841515111708e-002	5.17957127477630124e+001	2.15987895033536825e-010	1.30515412067086194e-008	1.69808208092018642e+000	1.83346509110043146e-002	9.23201380861526782e-002	1.84931410792675965e+000
7.39955117914918303e-002	9.72052675759391138e-011	1.58935305351333767e-001	2.25703600581714747e+000	2.94179468832418828e-002	1.37687121535351917e-009	3.21566648823069678e-001	2.61379021008937874e-002	6.46608895687142415e-002	1.11852009403205521e+000
5.60028856935040107e-011	4.00883271262768020e-011	1.17703303702343554e-001	5.39176820601073303e-002	2.07839370822627967e-008	5.02748134774767874e-001	6.90268149364358230e+000	9.25547608052611159e-001	4.75853035508728528e+000	2.01022214202372718e+000
9.50070380913261168e-009	5.20790196731278979e-003	1.53605454604796749e-010	1.75026917317301212e+002	3.54766300266630308e-001	2.90405698326173517e-010	1.87638630320111659e+001	1.90602787405502516e-001	4.40575235736906023e+000	1.63275199005083572e-010
2.15493202307799545e-002	9.99983736926752659e-002	9.35954184552458511e-003	5.50038707193462248e-002	1.57393314992402744e+000	7.20574942165851245e-002	3.35116495148681111e+001	7.55478664678085407e-008	4.81016630249544392e+002	1.11460196054697425e-001
1.11237924576457471e-009	2.62835353631890069e-002	3.45100145219219164e-008	1.22058583168751789e-001	7.67914561230058820e-009	3.42227663377263569e-001	8.77669591535058665e-009	7.84434770487457423e-005	6.67346205417713723e+000	1.72464581857866222e+002
6.26011829896953201e-011	2.53917224342922535e-007	1.49960827985015033e-001	1.08385612258762948e-001	2.08549500569351967e-009	5.47374541446200499e-003	1.53028226548745899e-001	2.12024826961179542e+002	1.15584167350618205e+000	2.35514139137945051e+001
5.66608258430808975e-001	5.15339735771165967e-010	8.40559134146649992e-010	2.08287261528309203e-001	4.27020180272932033e-010	6.06790571674986649e-010	1.20970789902557191e-001	1.98862940010722350e-009	3.41776990375762146e+000	1.49810240261427357e+001
4.70962800947231360e-010	3.50137127466927527e-009	7.15578465701402357e-007	2.49668119504428077e-001	1.50520522338037788e-007	4.90889418337870524e-009	6.08080021146017335e-001	1.32570149719611285e-009	4.12335329745448220e+000	9.90156392875049995e+000
1.13141727118532749e-008	3.67245287426834071e-009	8.71662993813623641e-009	8.69938205001385256e+000	9.91605781799099293e-011	4.02878506960034920e-009	5.10088787144540090e-001	5.52801007653917117e-006	4.29868786495735455e-001	3.48829227973835643e+001
3.45670573908085366e-001	1.45862346757301596e-008	1.15620936748781447e-001	4.25533806608948950e+001	1.05232877284511287e-009	6.06416091513131417e-002	1.44042523950316976e+001	7.18899165023826336e-002	2.10533114941899246e-001	3.97448154108831636e-002
3.33905154113074473e-010	1.87223469405965672e-009	3.26667297223710950e-010	3.75970780310559194e-001	8.79234378202135147e+000	2.04426740269793141e-007	1.47893748420667803e+000	1.27578485956793414e-001	5.83472237964980245e+000	1.73256663046928612e-002
3.72043117902616484e-009	9.85439329388028595e-009	2.56493800992800766e-002	4.33057611880539195e+000	9.93365807060048369e-011	6.90162563456302072e-010	1.09358777373477913e+001	5.05035512439492157e-002	2.03829325019332125e-001	5.34101474004931576e-001
2.31398301726599532e-008	1.27949487284087383e-002	1.17006169079504285e-001	4.29601011899399865e-001	2.51319734975423259e-009	1.42628586799141335e-002	8.41794746326731058e+000	2.45198023105735151e-009	3.47981236191478089e+001	3.93570821597977349e-001
3.68772120015730898e-001	1.26012503531816190e-002	2.22694083570274086e-002	4.58902695361299157e-002	6.28363011444297570e-002	2.96805440388135278e-001	1.52803001851171448e-006	1.14486992044023572e-001	3.22823789656436366e+000	2.03450061968941242e+002
9.49045489558182770e-002	1.08177556449090989e-005	7.60719225380058701e-011	5.20614594882729542e-002	7.14894936559504281e-008	2.38545054549170812e-002	6.16140226287484651e+001	1.11141434442522682e-001	1.81419028985704699e+002	1.88772970103186305e-001
3.69064683169825991e-001	1.06246045058546595e-002	1.56646715698309227e-010	3.79182597245465602e-001	8.71064820629101725e-010	5.08938076432589625e-009	5.67242247947787673e-002	5.91797654033537137e-008	3.75875082927009974e+000	2.37919508984762995e+000
2.00741050680598894e-007	6.85145565396619457e-004	4.46604693404444725e-002	1.76385919976535577e-001	2.36194075104770376e-002	1.42792447362712016e-001	8.71740840120207167e-002	4.92011873915406628e-001	3.15814931130299081e+000	1.27215086218455963e+003
4.45448864182087567e-001	2.12393966811609531e-008	2.69185193863965599e+000	3.12001693840863492e+000	2.48914775406288064e-001	3.98450634912173390e-011	2.65187753105919289e-009	1.03304174638503908e-009	1.10543369941424541e-009	1.00522037349295879e+001
9.16259873763563548e-002	2.30765786645722379e-002	3.21545664744449788e-002	2.32807553858001198e-001	2.25328844909120973e-001	1.99264533150530165e-001	1.34412662966951735e+000	8.45885168062784254e-009	7.15367219963964995e+000	1.24764638757270618e+000
2.44596602929703991e-002	3.51467654319758587e-003	1.21820888647705061e+000	1.24858260764924789e+000	1.15090447832945052e-002	4.36376150547617022e-008	2.10381236261049320e-001	3.47939036626272943e-002	1.93524783795641336e-001	3.27363156110546640e+001
1.65063647427200966e+000	2.65218115522343617e-002	2.97345102541435202e-001	6.77064467117633306e+000	1.42091554497318862e-001	1.03454779100713612e+000	2.23648626827192354e+000	4.81335776627409492e-002	7.40645961743962893e-010	3.30654399302576465e+001
2.11474067097035520e-009	2.04125677760827766e-003	1.14860242538517398e-007	3.35970891371252733e+001	5.08483422614556591e-001	1.32816585453671853e-008	1.33718715810241146e-009	2.09160878474897644e-001	3.44020728265204689e-001	3.20123208263154311e+002
